Date,0_EU,1_EU,2_EU,3_EU,4_EU,5_EU,6_EU,7_EU,8_EU,9_EU,10_EU,11_EU,12_EU,13_EU,14_EU,15_EU,16_EU,17_EU,18_EU,19_EU,20_EU,21_EU,22_EU,23_EU,0_ED,1_ED,2_ED,3_ED,4_ED,5_ED,6_ED,7_ED,8_ED,9_ED,10_ED,11_ED,12_ED,13_ED,14_ED,15_ED,16_ED,17_ED,18_ED,19_ED,20_ED,21_ED,22_ED,23_ED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0_LU,1_LU,2_LU,3_LU,4_LU,5_LU,6_LU,7_LU,8_LU,9_LU,10_LU,11_LU,12_LU,13_LU,14_LU,15_LU,16_LU,17_LU,18_LU,19_LU,20_LU,21_LU,22_LU,23_LU,0_LD,1_LD,2_LD,3_LD,4_LD,5_LD,6_LD,7_LD,8_LD,9_LD,10_LD,11_LD,12_LD,13_LD,14_LD,15_LD,16_LD,17_LD,18_LD,19_LD,20_LD,21_LD,22_LD,23_LD
2022-01-21,31.20559,31.20422,31.17039,31.19361,31.25893,31.67353,31.79091,31.86891,31.81126,31.64442,31.62856,31.71427,31.57379,31.86907,31.86268,31.84726,31.8685,31.82483,31.76289,31.53602,31.55572,31.49941,31.63741,31.80697,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91964,17.91667,17.91667,15.14,15.04,15.05,15.16,15.47,49.959999,117.75,142.899994,144.490005,144.279999,144.149994,142.679993,141.360001,144.470001,142.720001,143.759995,145.690002,157.119995,154.520004,142.309998,139.729996,132.25,133.589996,120.010002,0.0,0.0,0.0,0.0,0.0,0.0,1.98333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34783,31.26749,38.31215,39.52381,42.07921,44.0,35.59588,0.0,0.0,15.0,15.0,15.0,15.0,15.0,16.28205,16.31707,16.31707,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.05263,16.2,16.2
2022-01-22,29.96364,29.97171,29.99185,30.00115,30.0409,30.24112,30.16542,30.20186,30.42588,30.27976,30.28365,30.31189,30.27878,30.42955,30.43574,30.4202,30.42218,30.41634,30.38908,30.45884,30.42758,30.45084,30.3826,30.37724,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,13.59375,123.580002,120.300003,119.989998,121.800003,123.57,123.68,120.0,148.350006,186.0,207.460007,211.25,209.690002,200.830002,184.009995,181.419998,191.779999,197.25,222.309998,225.279999,179.880005,145.779999,145.729996,142.619995,138.669998,0.0,0.0,2.125,1.94625,1.93469,1.93259,1.93484,1.9347,1.93473,2.89623,2.89592,0.0,1.93368,1.93473,1.93538,24.17673,38.2182,35.81182,33.52775,32.90849,10.06,0.0,0.0,0.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,17.0,17.0,17.0,17.0,17.0
2022-01-23,30.149,29.8903,29.8793,29.8997,29.83931,30.11063,30.14928,30.10007,30.20096,30.13761,30.07272,30.17211,30.24537,30.19549,30.24783,30.20903,30.2312,30.1843,30.11244,30.14681,30.03365,30.10057,30.29722,30.14205,10.19893,10.19893,10.19893,10.19893,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,11.38603,135.580002,135.289993,135.320007,135.240005,135.190002,135.779999,135.820007,136.720001,137.440002,142.039993,144.259995,144.830002,145.070007,144.139999,143.610001,143.979996,146.729996,148.839996,147.240005,144.100006,139.169998,137.059998,136.25,135.220001,1.94118,1.94551,1.94617,1.95815,1.94647,1.93549,1.968,1.968,1.968,0.0,0.0,2.88079,1.94169,1.9376,1.93776,6.36364,6.51478,6.36364,6.36364,6.36364,7.83132,4.71731,2.8869,2.8871,15.0,17.0,15.0,15.0,15.2381,15.2381,17.0,17.0,0.0,18.0,15.2381,15.2381,15.2381,15.2381,15.2381,15.2381,15.2381,15.2381,14.41176,15.2381,15.2381,15.2381,15.2381,18.0
2022-01-24,29.58855,29.25053,29.28905,28.90093,29.21428,29.5371,29.63655,29.35542,29.63826,29.63126,29.36837,29.52958,29.56746,29.23914,29.52168,29.51481,29.4865,29.21124,29.18436,29.4307,29.34519,29.33023,29.34186,29.31338,10.35443,10.35443,10.35443,10.35443,10.35443,10.35443,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,10.29607,12.23,11.67,11.06,10.51,11.02,11.09,11.84,99.919998,115.0,100.099998,115.940002,99.919998,74.5,61.599998,67.279999,99.0,132.550003,136.869995,136.380005,87.910004,32.200001,17.940001,16.940001,11.58,1.92455,1.9252,1.9252,1.92484,1.92157,1.92176,1.92494,1.92494,1.92494,1.9249,2.87621,1.92738,1.9271,1.92691,1.92678,12.09136,13.49733,19.45561,0.0,5.49091,0.0,0.0,1.92667,1.92938,10.85,10.85,10.85,10.85,10.85,10.525,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333,10.63333
2022-01-25,28.85654,28.64309,28.619,28.44528,28.5261,29.11012,29.12588,29.13467,29.17979,29.2015,29.18602,29.11215,29.09068,29.08162,29.02071,28.98807,29.01482,29.1804,28.99216,28.98371,28.74565,28.77031,28.62995,28.58635,8.38294,8.38294,8.38294,8.38294,8.38294,8.38294,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,8.28571,23.23,12.92,13.62,19.879999,19.0,71.080002,137.610001,148.899994,170.419998,188.960007,198.479996,179.960007,179.929993,177.600006,177.110001,185.039993,250.770004,349.970001,300.429993,198.669998,152.860001,157.520004,140.580002,134.130005,3.54982,1.94235,1.94171,1.96222,2.20667,1.92718,1.93854,1.95304,1.95619,1.96,2.37733,2.015,0.0,0.0,0.0,5.65934,11.34391,17.85243,17.07933,18.97139,6.15851,4.8642,0.0,1.9381,14.525,14.525,14.525,14.275,14.275,15.81281,13.33333,13.33333,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833,11.70833
2022-01-26,26.03527,26.13582,26.10335,26.04252,26.12959,26.12814,26.25905,26.30355,26.35008,26.25248,26.13636,26.1193,26.17347,26.17549,26.52436,26.49465,26.43422,26.44336,26.41077,26.33927,26.00646,25.98522,25.98246,25.76701,12.12595,12.12595,12.12595,12.12595,12.12595,8.57066,8.57066,8.57066,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,12.12595,81.32,73.400002,51.799999,25.99,25.66,24.99,75.059998,128.800003,130.949997,129.289993,128.139999,127.410004,124.959999,115.82,115.779999,119.959999,125.889999,134.309998,131.940002,125.800003,90.589996,39.959999,67.25,15.43,2.49907,1.92284,1.92284,1.92276,1.82333,1.82417,1.92366,1.9235,1.92336,1.92366,1.92364,1.92348,1.92326,1.9232,1.92326,20.0186,22.71655,24.49937,21.45819,20.12366,21.23601,2.49931,1.92296,1.92393,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.26484,9.26484,9.26484,9.26484,9.26484,9.26484,9.26484,9.26484,9.26484
2022-01-27,25.16745,25.05705,25.01556,25.13174,25.19109,25.37804,25.6564,25.69417,25.71695,25.95899,25.95359,25.91469,25.88916,25.80556,26.16613,26.13196,26.13047,25.83247,25.71178,25.7151,25.5923,25.56644,25.23655,25.18682,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,15.7,15.31,15.33,15.61,16.07,16.540001,18.5,48.349998,67.360001,67.190002,59.5,53.73,48.779999,29.959999,24.23,24.9,49.25,79.910004,53.790001,19.98,17.01,16.190001,15.15,13.03,24.85627,22.7538,22.8694,24.50534,24.5081,31.67362,61.11004,81.85768,82.71145,63.5243,63.5723,61.5533,60.71701,59.68471,61.53124,40.52412,40.24987,60.83458,59.46745,50.40202,22.28472,19.71237,22.12677,22.96084,9.46947,9.46947,9.46947,9.46947,9.46947,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316,8.94316
2022-01-28,25.1014,25.05865,25.11836,25.11378,25.14993,25.16579,25.21977,25.35179,25.35272,25.3143,25.24882,25.12033,25.15937,25.18409,25.47147,25.52547,25.57961,25.51825,25.39345,25.33635,25.10219,24.85288,24.87048,24.76718,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,9.79437,13.78,12.97,11.95,11.95,12.68,13.55,14.82,116.809998,142.460007,142.570007,143.360001,143.789993,147.520004,146.729996,146.520004,155.789993,176.679993,238.050003,248.470001,186.610001,136.919998,136.360001,130.539993,79.900002,22.7584,21.22918,22.35508,23.06497,22.07918,22.51597,23.98652,22.53191,13.56651,5.96372,5.91663,5.77117,5.84708,6.29711,13.91514,18.74952,18.40678,19.34551,15.12327,17.30911,16.07876,25.05725,24.58612,24.40095,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
2022-01-29,25.52502,25.01424,24.9962,24.97929,24.95217,25.27436,25.53637,25.51812,25.37182,25.36862,25.4329,25.42106,25.456,25.45288,25.48097,25.90651,25.90651,25.90505,25.61345,25.52699,25.52496,25.083,25.10397,25.09986,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,10.03994,25.719999,15.34,14.62,14.06,13.83,13.61,13.85,14.13,14.59,15.25,17.190001,17.620001,17.93,17.51,17.23,17.870001,18.98,118.75,123.019997,101.190002,84.470001,51.619999,88.809998,79.629997,20.31246,18.51457,18.15926,17.54108,22.79503,22.95944,24.62341,20.82921,19.4087,20.44004,20.5205,20.50468,20.99794,20.41542,20.3022,25.6818,25.45409,26.1985,23.06384,22.17827,20.75698,18.10018,19.69605,19.89129,24.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
2022-01-30,25.1246,24.87545,25.02469,24.90188,24.86015,25.14509,25.36706,25.10376,24.92568,25.19266,24.67607,24.88622,24.6657,24.59608,24.91676,24.76811,24.56733,24.59288,24.62565,24.65006,24.40094,24.3636,24.86044,25.00689,11.055,11.055,11.055,11.055,11.055,11.055,11.055,11.055,11.055,11.055,11.055,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,9.64898,10.49,4.6,10.03,10.01,10.15,11.1,4.01,9.95,11.09,11.98,11.09,11.78,10.0,10.0,11.69,14.04,44.419998,82.82,94.949997,85.599998,60.080002,80.690002,81.449997,144.210007,6.01194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51224,19.68651,21.69761,19.9046,19.28811,17.42937,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.33333,12.33333,12.33333,12.33333,12.33333,12.33333,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2022-01-31,24.33692,24.45455,24.47581,24.45526,24.45466,24.87286,24.99564,24.85315,24.61712,24.64386,24.4339,24.33062,24.34828,24.29987,24.4244,24.66952,24.047,24.01499,24.0909,24.13266,24.14414,24.24507,24.32836,24.68751,7.60398,7.60398,7.60398,7.60398,7.60398,7.57643,7.55138,7.55138,7.55138,7.55138,7.55138,7.55138,7.55451,7.55451,7.55451,7.55451,7.55451,7.56318,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,122.160004,110.169998,105.300003,100.0,100.129997,135.399994,185.139999,240.0,248.919998,251.919998,248.080002,243.419998,238.110001,221.520004,206.279999,191.75,193.539993,240.669998,253.929993,240.399994,231.589996,212.960007,201.960007,161.509995,9.7533,4.05732,3.95,3.71039,3.7034,2.84446,3.0,0.0,2.33333,3.09325,2.6,4.44354,2.80847,2.6,20.06667,21.0138,19.89256,26.60165,27.64869,27.6941,27.54514,13.17253,5.25721,5.46896,20.5,21.0,21.0,21.5,21.5,19.11111,16.75421,17.66543,20.71428,20.71428,20.71428,20.71428,20.71428,20.71428,20.71428,20.71428,20.71428,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2022-02-01,23.53631,23.47141,23.48401,23.4774,23.45833,24.13823,24.39665,24.24443,24.1042,24.21708,24.0794,23.53351,23.54061,23.55135,23.62618,23.61954,23.59025,23.59732,23.51448,23.35706,23.33894,23.28043,23.32113,23.34554,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,7.51386,140.75,138.990005,135.509995,130.830002,137.539993,143.440002,147.410004,233.429993,243.720001,207.889999,204.910004,168.660004,142.520004,137.690002,130.899994,126.419998,124.199997,127.370003,129.949997,121.629997,101.029999,84.660004,84.610001,54.740002,9.29357,2.83267,2.83267,2.83274,2.8328,1.90405,2.80964,4.81562,0.0,28.0,28.0,28.0,30.63636,30.63636,30.63636,23.00754,21.04772,7.8,20.21397,20.21381,21.14863,5.40755,6.44,6.07,8.71428,8.71428,8.71428,8.71428,8.71428,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619,7.7619
2022-02-02,22.87999,22.7992,22.797,22.82571,22.82185,23.6021,23.7756,23.79379,23.84679,23.87965,23.84671,23.19424,23.15748,23.16344,23.19767,23.16829,23.17171,23.15303,23.13012,23.1203,23.13516,23.19464,22.94691,22.94099,7.58928,7.58928,7.58928,7.58928,7.58928,7.58928,7.58928,7.58928,8.7164,8.7164,8.7164,8.7164,8.7164,8.7164,8.7164,8.7164,8.7164,7.58928,7.58928,7.58928,7.58928,7.58928,7.58928,7.58928,35.540001,11.84,10.05,10.36,20.030001,67.309998,105.029999,136.919998,150.149994,136.139999,134.600006,135.710007,133.100006,138.919998,151.399994,188.460007,196.690002,238.009995,266.899994,258.640015,231.309998,187.399994,168.550003,146.830002,0.0,1.90352,1.90352,1.90349,1.90349,1.80328,1.90217,0.0,0.0,2.84,2.8356,0.0,2.27456,2.83298,2.45898,14.22104,241.56134,382.97443,251.82062,333.852,97.42459,0.0,0.0,0.0,8.0,9.31884,9.31884,9.31884,9.31884,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2022-02-03,22.02447,21.94372,21.9448,21.92891,21.91389,23.67823,24.02893,24.1531,24.21653,24.13268,24.20011,23.70912,23.58691,23.51018,23.40855,23.28836,23.29087,21.74898,21.84405,22.08019,22.08343,22.04141,22.06432,22.0224,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,7.4865,141.110001,139.949997,138.809998,138.899994,141.070007,142.5,187.559998,212.619995,226.970001,223.330002,213.259995,209.0,194.850006,191.460007,194.899994,204.639999,202.619995,224.149994,236.410004,164.949997,142.509995,139.360001,136.889999,127.260002,0.0,0.0,0.0,0.0,0.0,1.8825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.933,1.92394,23.22123,24.05141,36.7934,39.6814,47.35565,7.96167,0.0,2.3,2.30096,17.0,17.0,17.0,15.0,15.0,11.0,11.0,11.0,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085,7.085
2022-02-04,22.3264,22.29351,22.3179,22.33159,22.41384,22.65835,22.99755,22.97504,22.99793,22.7932,22.97625,22.6923,22.5775,22.62904,22.72252,22.64114,22.90562,23.13877,22.83054,22.75836,22.4049,22.41033,22.29934,22.40802,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.68854,7.69356,7.69356,7.69356,7.69356,7.69356,7.69356,7.69356,7.69356,7.69356,122.080002,118.529999,116.290001,115.260002,114.82,113.790001,112.040001,128.559998,129.690002,125.449997,125.199997,133.0,131.039993,120.57,117.449997,112.5,119.040001,128.440002,145.929993,119.269997,106.860001,102.220001,89.650002,87.379997,2.48855,1.82518,1.82518,1.82504,1.825,1.84,1.82308,0.0,2.4897,1.92243,1.92243,2.87,2.86485,1.82362,1.8236,0.0,13.87442,0.0,0.0,0.0,0.0,2.48948,1.92209,1.92176,40.0,40.0,40.0,40.0,40.0,19.93333,19.93333,19.93333,19.93333,19.93333,19.93333,19.93333,19.93333,19.93333,25.0,25.0,25.0,12.11765,12.11765,12.11765,12.11765,12.11765,12.11765,12.11765
2022-02-05,21.88723,21.82858,21.88705,21.85808,21.92032,22.16715,22.09172,22.10678,21.80241,21.90468,21.88438,21.95418,21.74628,21.65061,21.71255,21.89455,21.96374,22.20248,21.91411,21.87206,21.58939,21.51028,21.48801,21.51122,7.49235,7.49235,7.49235,7.49235,7.49235,7.49235,7.49235,7.49235,7.49235,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,7.51598,37.099998,31.25,27.459999,27.43,27.41,24.030001,27.469999,27.469999,24.93,41.740002,49.990002,22.620001,17.5,14.58,14.18,14.03,27.49,77.440002,67.290001,21.549999,14.09,13.53,12.7,10.98,1.93517,1.84188,1.84075,1.84096,1.84056,1.83538,2.005,2.49724,0.0,1.83838,1.83905,1.93726,1.94364,1.84676,1.84676,0.0,8.0,10.69448,0.0,0.0,0.0,0.0,0.0,0.0,7.66667,7.66667,7.66667,7.66667,7.66667,10.0,10.0,10.0,8.48333,7.76792,7.76792,7.374,7.374,7.374,7.174,7.174,7.174,7.174,7.174,7.174,7.474,7.474,7.474,7.474
2022-02-06,21.62536,21.5559,21.58308,21.59961,21.60455,21.82896,21.80945,21.94905,21.81446,21.86356,21.84378,21.85119,21.88596,21.86803,21.89552,21.98837,21.82269,21.98185,21.71205,21.71016,21.6671,21.61487,21.58689,21.6412,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,7.35568,10.36,9.23,5.8,0.17,1.38,7.45,9.28,10.11,10.84,12.36,13.75,20.68,27.18,90.230003,70.050003,70.019997,94.93,116.519997,125.0,118.699997,102.050003,90.349998,74.610001,36.84,1.83523,1.83523,1.8395,1.83864,1.83851,1.83404,1.8335,1.93388,2.49915,1.836,1.83594,1.83594,1.83594,1.83594,1.83594,2.8836,8.57,11.94246,0.0,2.31532,0.0,1.935,1.83626,1.83518,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.38462,8.38462,8.38462,8.38462,8.38462,8.38462,8.38462,8.38462,8.38462,8.38462
2022-02-07,21.57331,21.48015,21.43406,21.39907,21.42693,21.57455,21.54159,21.50892,21.52049,21.58234,21.53625,21.81976,21.62114,21.67544,21.64013,21.5714,20.33916,20.3741,20.53942,20.55093,21.68153,21.78213,21.70689,21.61733,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,7.2042,20.040001,15.91,14.27,10.08,13.8,21.0,60.900002,128.070007,130.169998,127.260002,95.0,94.959999,70.43,30.83,22.049999,80.040001,108.080002,148.740005,135.149994,134.309998,132.089996,126.529999,120.209999,100.279999,1.8241,1.83018,1.84591,1.89125,1.90143,1.83326,1.839,1.83188,1.91847,1.839,1.83839,1.83839,1.839,1.83357,1.83267,16.66856,16.78002,20.65488,16.1522,17.18546,3.95053,1.8276,1.83,1.82966,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2022-02-08,21.39549,21.30601,21.26462,21.22021,21.22197,21.24645,21.31432,21.33356,21.64005,21.5759,21.59088,21.42571,21.39568,21.39389,21.68055,21.65581,21.59946,21.54507,21.45326,21.52655,21.55243,21.58728,21.55264,21.5601,7.22736,7.22736,7.22736,7.22736,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.23072,7.02925,7.02925,88.919998,32.490002,16.07,14.53,13.96,13.96,15.61,120.940002,125.550003,123.629997,120.059998,120.559998,119.480003,118.940002,118.510002,98.209999,117.43,151.789993,151.699997,135.419998,135.100006,135.929993,31.219999,26.700001,1.82329,1.8221,1.8221,1.82234,1.82234,1.82259,1.82224,1.82258,1.82258,1.82227,1.82213,1.82213,1.82204,1.82203,1.82232,0.0,7.28063,12.28143,12.46203,7.57006,8.14,1.82224,1.82224,1.82281,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.05882,7.05882
2022-02-09,20.62473,20.64458,20.64953,20.63308,20.64204,20.8991,21.08176,21.10942,21.08356,21.04783,21.13083,21.08328,21.04265,21.02515,21.02194,21.01258,21.09268,20.9677,20.83093,20.81705,20.80616,20.80535,20.80154,20.82401,7.83559,7.83559,7.83559,7.83559,7.83559,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,7.70187,25.01,20.190001,35.060001,108.910004,110.040001,112.449997,119.470001,124.900002,127.110001,119.760002,118.940002,116.839996,116.059998,116.519997,116.410004,116.57,115.379997,125.199997,126.160004,120.669998,120.040001,118.610001,35.040001,103.949997,1.82528,1.82576,1.82576,1.82576,1.82576,1.82576,1.82449,1.82315,1.82514,1.82215,1.82192,1.82192,1.82201,1.82207,1.82209,7.47918,10.36744,8.07,8.47898,11.36212,6.89,1.82553,1.82851,1.82648,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2022-02-10,19.11764,19.06627,19.04881,19.08172,19.10427,19.37798,19.62822,19.59709,19.74397,19.76226,19.76069,19.36488,19.39235,19.40598,19.48823,19.5103,19.67115,19.37314,19.24162,19.32922,19.05261,19.123,19.3059,19.40419,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,7.32652,124.050003,120.330002,121.0,121.940002,122.32,120.239998,132.179993,159.869995,157.309998,132.449997,132.050003,137.320007,119.419998,119.370003,119.290001,109.970001,110.849998,154.160004,154.130005,144.539993,132.529999,128.899994,128.080002,125.790001,1.83357,1.83357,1.8339,1.83425,1.8339,1.8339,4.99324,3.4298,1.82388,1.82467,1.8262,1.8262,1.82594,1.89125,2.395,13.01705,15.31225,10.98943,8.1194,11.0495,11.557,8.76874,1.82491,1.82442,15.0,15.0,15.0,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571,6.28571
2022-02-11,17.73501,17.70659,17.68236,17.75849,17.7052,17.75158,18.11112,18.15184,18.10582,18.09691,18.10318,17.68641,17.68191,17.69468,17.81056,17.79717,18.11843,17.73281,17.84198,17.86554,17.88662,17.90925,18.32105,18.30789,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.60264,6.60264,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,6.61175,173.279999,175.839996,168.539993,163.940002,165.0,171.300003,196.949997,220.699997,218.610001,170.119995,137.360001,126.120003,124.370003,124.589996,125.349998,125.279999,138.690002,220.570007,243.350006,241.179993,221.309998,212.800003,205.440002,180.940002,1.82372,1.82369,1.82367,1.82367,1.82369,1.82367,0.0,0.0,1.82492,1.82403,1.824,1.82397,1.824,1.8228,1.82271,5.27,9.2052,8.85025,12.2851,13.52405,15.07268,2.86292,1.82468,1.82504,30.0,30.0,30.0,30.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2022-02-12,17.71895,17.67283,17.74617,17.72091,17.74771,17.78676,17.70805,17.74461,17.73846,17.74854,17.72761,17.68336,17.75633,17.7393,17.75887,17.78262,17.75951,17.75044,17.76934,17.80485,17.7115,17.73728,17.65533,17.71921,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,6.84218,7.31805,7.19839,7.19839,7.19839,7.19839,6.90265,6.90265,190.850006,143.550003,119.879997,126.339996,108.209999,108.589996,108.849998,110.769997,111.440002,111.809998,109.25,106.160004,88.419998,76.949997,86.980003,106.730003,104.32,118.019997,115.459999,105.980003,84.480003,95.779999,40.09,20.09,1.84191,1.84244,1.84244,1.84244,1.84244,1.84273,2.32462,2.32425,1.83381,1.83403,1.83523,1.83583,1.83583,1.83554,1.83554,6.52259,13.45559,10.93805,14.14687,17.17292,12.76216,1.94083,1.85074,1.83341,37.03704,25.0,25.0,25.0,6.5,11.25,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,3.0,7.0,7.0,7.0,24.0,24.0,24.0
